word	kept	dropped	passes	tier
体験	30 33	10	10 30 | 30 33 | 30 33	corpus
何回	19	16	16 19 | 19 | 19	jmdict
何年	16	19	16 | 16 | 16 19	jmdict
何物	20	10	20 | 10 20 | 20	jmdict
余力	14	19	14 | 14 19 | 14	jmdict
余波	15	10 50	15 | 15 50 | 10 15	corpus
余興	33	32	32 33 | 33 | 33	jmdict
余韻		10 13 30 31 50	13 31 | 50 | 10 30	jmdict
作り	30 32	15 40	15 32 | 30 32 | 30 40	corpus
作付け	47	15 38	47 | 15 47 | 38 47	jmdict
作家	24	32	24 32 | 24 | 24	jmdict
作意	30	32	30 | 30 32 | 30	corpus
作成	15	32	15 | 15 32 | 15	corpus
作業	38	30	30 38 | 38 | 38	corpus
作況指数	19	38 54	19 | 19 38 | 19 54	jmdict
作為	30	15	30 | 30 | 15 30	corpus
作製	15	32	15 | 15 | 15 32	jmdict
佳境	16	10 13	16 | 10 16 | 13 16	jmdict
併合	15	36	15 36 | 15 | 15	jmdict
使い捨て	40	30	40 | 40 | 30 40	corpus
使徒	20	33	20 | 20 33 | 20	jmdict
使用	15	30	15 30 | 15 | 15	corpus
使用済み	13	10	10 | 13 | 13	jmdict
使節	24	35	24 35 | 24 | 24	jmdict
使途	30	37	30 | 30 37 | 30	jmdict
例え	11	31	11 31 | 11 | 11	jmdict
例外	10 11	15	10 15 | 10 11 | 10 11	corpus
例規	34	31	34 | 34 | 31	corpus
例題	11	32	11 | 11 | 11 32	jmdict
供	20	37	37 | 20 | 20	corpus
供え	33	35 43	33 43 | 33 35 | 33	jmdict
供出	37	38	37 38 | 37 | 37	jmdict
供給	37 38	15	37 38 | 37 38 | 15 37 38	corpus
供給者	24	37	24 | 24 | 24 37	corpus
供託	37	34	34 37 | 37 | 37	jmdict
供述	31	34	31 | 31 | 31 34	jmdict
依存	30	15	30 | 15 30 | 30	corpus
依頼者	20	22 24	20 | 20 24 | 22	jmdict
価格	37	19	19 37 | 37 | 37	corpus
価格表	31 37	40	31 37 | 31 37 | 31 40	corpus
侮蔑	30	35	30 | 30 35 | 30	jmdict
侮辱	35	30 31	30 35 | 31 35 | 35	corpus
侵入	12 15	17	12 15 | 15 17 | 12 15	corpus
侵害	15 34	36	15 34 | 34 36 | 15 34	corpus
侵食	15	50	15 | 15 50 | 15	corpus
便利	13	30	13 | 13 | 13 30	corpus
便箋	40	41	40 | 40 | 40 41	jmdict
係	24	35	35 | 24 | 24	corpus
係争	34 36	10	10 34 | 34 36 | 34 36	corpus
係属	34	10 36	34 36 | 34 | 10 34	corpus
係留	15	17	15 | 15 | 15 17	jmdict
俄		13 16 24 32	24 32 | 16 | 13	jmdict
俊足	18 56	19	18 19 | 18 56 | 18 56	jmdict
俗説	10 31	30	10 31 | 10 31 | 10 30	jmdict
保健所	27	44	27 | 27 | 27 44	jmdict
保全	30 34	36	30 34 | 30 34 | 34 36	corpus
保有者	20	24	20 | 20 24 | 20	corpus
保留	34	10	34 | 34 | 10 34	corpus
保留する	15	34	15 | 15 34 | 15	corpus
保管	37	15 30	37 | 30 37 | 15 37	corpus
保線	38	45	38 | 38 45 | 38	corpus
保育	33	38	33 | 33 38 | 33	corpus
保証人	20 34	37	20 37 | 20 34 | 20 34	jmdict
保護	34 36	30	30 34 | 34 36 | 34 36	corpus
保護すること	34	15	15 34 | 34 | 34	corpus
保険	37	34	37 | 37 | 34 37	corpus
保険会社	27	37	27 | 27 37 | 27	corpus
保障	34	37	34 37 | 34 | 34	corpus
信任	34 35	30	30 34 | 34 35 | 34 35	jmdict
信徒	20 33	24	20 33 | 24 | 20 33	jmdict
信憑	13 30	10	13 | 10 30 | 13 30	corpus
信教	33	34	33 | 33 34 | 33	jmdict
信用状	37	31	31 37 | 37 | 37	jmdict
信用組合	27	37	27 | 27 37 | 27	jmdict
信経	33	30	30 | 33 | 33	corpus
信者	24	33	24 | 24 | 24 33	corpus
信託	37	34	34 37 | 37 | 37	jmdict
信販	37	38	37 | 37 | 37 38	jmdict
信販会社	27	37	27 37 | 27 | 27	jmdict
信頼	30	34 35	30 | 30 35 | 30 34	corpus
信頼性	13	30	13 | 13 30 | 13	corpus
修士	24	33	24 | 24 | 24 33	corpus
修士課程	33	32	33 | 33 | 32	jmdict
修復	15	38	15 | 15 38 | 15	corpus
修正主義	30	33 36	30 | 30 33 | 30 36	jmdict
修理	15	38	15 | 15 | 15 38	jmdict
修練	30	33	30 33 | 30 | 30	jmdict
修羅	30	10 33 53	30 | 10 33 | 30 53	jmdict
修羅場	10 17	33	17 33 | 10 17 | 10 17	jmdict
修行	33	30	30 33 | 33 | 33	jmdict
修飾	15 45	18 30	18 45 | 15 30 | 15 45	corpus
俵	40 43	41	40 41 | 40 43 | 40 43	jmdict
個人主義	30	33	30 | 30 33 | 30	jmdict
個体	53	51	53 | 51 53 | 53	jmdict
個別	11	13	11 13 | 11 | 11	corpus
倒木	54	15	54 | 54 | 15 54	jmdict
倒置	31	15	31 | 31 | 15 31	jmdict
倒錯	30	13	30 | 13 30 | 30	jmdict
倒閣	36	15	15 36 | 36 | 36	jmdict
候		16 20 24	20 | 16 | 24	corpus
借り主	24	20 37	20 37 | 24 | 24	jmdict
借家人	20	24 44	20 24 | 20 44 | 20	jmdict
値	19	37	19 37 | 19 | 19	corpus
値上がり	37	15	37 | 15 37 | 37	jmdict
値打ち	13	19 37	13 37 | 13 19 | 13	jmdict
倦怠	30	13 57	30 57 | 30 | 13 30	jmdict
倫	30	34	30 | 30 | 34	corpus
倫理	30 33	34	30 33 | 30 34 | 30 33	corpus
倫理学	30	32	32 | 30 | 30	jmdict
倶楽部	27	44	27 | 27 44 | 27	jmdict
倹約	30	37	30 37 | 30 | 30	jmdict
偏	13	19	13 | 13 | 13 19	corpus
偏狭	13	30	13 | 13 | 13 30	jmdict
偏西風	50	52	50 | 50 | 50 52	jmdict
偏重	13	15 30	13 30 | 13 15 | 13	corpus
偏食	33	43	33 | 33 43 | 33	jmdict
停学	34	33	34 | 33 34 | 34	jmdict
停戦	36	15	36 | 36 | 15 36	corpus
停車	15	17	15 | 15 | 15 17	jmdict
健在	13	57	13 | 13 | 13 57	jmdict
健康	57	13	57 | 57 | 13 57	corpus
健康診断	33	30 38	33 38 | 33 | 30	jmdict
健康食品	43	40	43 | 43 | 40 43	jmdict
健気	13	30	13 | 30 | 13	jmdict
健脚	56	57	56 | 56 | 56 57	jmdict
健診	57	33	33 | 57 | 57	jmdict
健闘	15	14 35	14 15 | 15 35 | 15	jmdict
側	17	40 56	17 | 17 56 | 17 40	corpus
側面	10 18	13	10 18 | 10 18 | 13 18	corpus
偵察	30	15 35 36	30 35 | 15 30 | 30 36	corpus
偶像	32 40	53	40 53 | 32 40 | 32 40	jmdict
偶発	15	10	15 | 10 15 | 15	corpus
偽	13	10	13 | 10 13 | 13	corpus
偽り	10	30	10 | 10 | 10 30	jmdict
偽物	40	11	40 | 40 | 11 40	jmdict
偽造	15	40	15 | 15 40 | 15	corpus
傍受	15	31	15 | 15 | 15 31	corpus
傍観	35	30	35 | 35 | 30	jmdict
傘	40 45	42	40 42 | 40 45 | 40 45	corpus
傘下	27	36	27 36 | 27 | 27	corpus
備	15	30 40 45	15 | 15 30 | 40 45	corpus
備え	30	34	30 | 30 34 | 30	corpus
備え付け	40	44 45	40 | 40 44 | 40 45	jmdict
催し物	33	35	33 35 | 33 | 33	jmdict
催涙	15	30	15 | 30 | 15	jmdict
催眠術	30	32	30 | 30 32 | 30	jmdict
傭兵	24	20 36	24 36 | 24 | 20 24	corpus
債	37	34	34 37 | 37 | 37	jmdict
債権	37	34	37 | 34 37 | 37	jmdict
傷	15 56	57	15 57 | 15 56 | 15 56	corpus
傷兵	20	24 57	20 57 | 20 | 24	jmdict
傷害保険	37	34	37 | 37 | 34 37	jmdict
傷者	20	56 57	20 56 | 20 | 20 57	jmdict
傾倒	30	15	15 30 | 30 | 30	jmdict
傾向	13	19	13 | 13 19 | 13	corpus
傾城	24	20	24 | 20 24 | 24	jmdict
傾注	30	15 35	30 | 15 | 30 35	jmdict
働き	15	30	15 | 15 30 | 15	corpus
働き者	20	24	20 24 | 20 | 20	jmdict
僧籍	33	24 34	33 | 24 33 | 33 34	jmdict
僧院	44	33	44 | 44 | 33 44	jmdict
儒学	33	30 32	32 33 | 33 | 30 33	jmdict
儘	10	13	10 | 10 13 | 10	jmdict
償い	34	30	34 | 30 34 | 34	jmdict
償還	37	15	37 | 37 | 15 37	jmdict
優		13 20 24	13 | 24 | 20	corpus
優先	30	34	30 | 30 34 | 30	corpus
優等生	24	20	24 | 20 24 | 24	jmdict
優越	13	14	13 14 | 13 | 13	jmdict
優雅	13	18	13 | 13 18 | 13	jmdict
元		16 17 26	16 | 17 26	corpus
元凶	10	14	10 | 10 | 10 14	jmdict
元旦	16	33	16 | 16 | 16 33	jmdict
元気	14 57	13 30	13 30 | 14 57 | 14 57	jmdict
元老	20 24	25	20 24 | 24 | 20 25	jmdict
元通り	13	15	13 | 13 | 13 15	jmdict
兄	21	20	21 | 21 | 20 21	corpus
兄さん	21	20	20 21 | 21 | 21	jmdict
兄弟子	21 22	24	21 22 | 21 22 | 24	jmdict
充満	15	13 19	15 | 13 15 | 15 19	jmdict
充足	13 15	19	15 | 13 19 | 13 15	jmdict
充電	15	37 45	15 45 | 15 37 | 15	corpus
兆し	10 12	13	10 13 | 10 12 | 10 12	jmdict
先	17	16 30	16 17 | 17 30 | 17	corpus
先代	16 20	21	20 21 | 16 20 | 16 20	jmdict
先任	24	25	24 | 24 25 | 24	corpus
先住	23	20	20 | 23 | 23	corpus
先勝	10	16	16 | 10 | 10	jmdict
先取	37	15	15 37 | 37 | 37	corpus
先取り	37	15	15 | 37 | 37	corpus
先回	15	16	15 16 | 15 | 15	corpus
先回り	15 30	17	15 30 | 15 17 | 30	corpus
先天性	13	57	13 | 13 | 13 57	jmdict
先導	15 36	24	15 36 | 15 36 | 15 24	jmdict
先攻	15	35	15 | 35 | 15	jmdict
先決	10	16 34	34 | 10 16 | 10	jmdict
先着		15 16 35	15 | 16 | 35	jmdict
先祖	21	20	21 | 21 | 20 21	jmdict
先立って	16	15	15 | 16 | 16	jmdict
先端	17 18	13	13 | 17 18 | 17 18	corpus
先細り	15	18 19	15 19 | 18 | 15	jmdict
先議	36	34	36 | 34 36 | 36	jmdict
先輩	20 24	22	20 22 | 20 24 | 20 24	jmdict
先鋒	24	36	24 36 | 24 | 24	jmdict
先鋭	13 24	14	14 24 | 13 | 13 24	jmdict
先陣	24 36	25	25 | 24 36 | 24 36	jmdict
先駆け	24	15	15 24 | 24 | 24	jmdict
光	50 52	51	50 52 | 50 52 | 50 51	corpus
光合成	15	50 53	15 50 | 15 53 | 15	jmdict
光学	32	50	32 | 32 | 50	jmdict
光学式文字認識	45	30 31 32	30 45 | 32 45 | 31 45	jmdict
光彩	18	13 50	18 | 13 18 | 18 50	jmdict
光明	13 30	50	50 | 13 30 | 13 30	jmdict
光景	18	10 13 50	18 50 | 10 18 | 13 18	jmdict
光栄	13	30	13 | 13 | 13 30	jmdict
光沢	18	13	18 | 18 | 13 18	jmdict
光熱	50	46	46 50 | 50 | 50	jmdict
免	15	34	15 | 34 | 15	corpus
免状	34	40	40 | 34 | 34	jmdict
免疫	30 57	13	13 57 | 30 57 | 30 57	corpus
免許証	40	34	40 | 40 | 34 40	corpus
兎角	10	13	10 | 10 13 | 10	jmdict
党内	27	17	17 | 27 | 27	jmdict
党利	36	34	36 | 34 36 | 36	jmdict
党務	38	36	38 | 38 | 36 38	jmdict
党勢	14	27 36	14 | 14 36 | 14 27	jmdict
党籍	34	25	34 | 25 34 | 34	jmdict
兜	42	40	42 | 40 42 | 42	jmdict
入	15	37	15 | 15 37 | 15	corpus
入り口	17	30 44	17 30 | 17 44 | 17	corpus
入れ	15	37	15 | 15 37 | 15	corpus
入れ子	18	19 40	18 | 18 40 | 18 19	corpus
入れ歯	45 56	42	42 45 | 45 56 | 45 56	jmdict
入会	35	15	15 35 | 35 | 35	jmdict
入信	33	35	33 | 33 35 | 33	jmdict
入力ファイル	40	31	40 | 31 40 | 40	corpus
入国管理局	27	36	27 | 27 | 27 36	jmdict
入園	15	33	15 | 15 33 | 15	jmdict
入場券	40	37	40 | 40 | 37 40	jmdict
入学	33	15	33 | 15 33 | 33	corpus
入幕	15	33	15 33 | 15 | 15	jmdict
入念	30	13	30 | 13 | 30	jmdict
入方	30	17	30 | 30 | 17	corpus
入来	12	15	12 15 | 12 | 12	jmdict
入植	15 47	33	15 47 | 15 33 | 15 47	jmdict
入籍	33 34	15	15 34 | 33 | 33 34	jmdict
入船		15 17 26	15 | 26 | 17	jmdict
入試	34	33 38	34 38 | 34 | 33 34	corpus
入賞	15 34	13	15 34 | 13 34 | 15	corpus
入選	15	32	32 | 15 | 15	jmdict
入部	15	27 35	15 27 | 15 | 35	jmdict
入門	32 33	30	32 33 | 30 33 | 32 33	jmdict
入閣	36	15	36 | 15 36 | 36	jmdict
入魂	15 32	30	15 32 | 15 30 | 32	jmdict
全世界	26	17	26 | 17 26 | 26	corpus
全体	19	10	19 | 10 19 | 19	corpus
全国	26	17	17 26 | 26 | 26	corpus
全域	17	19	17 | 17 19 | 17	corpus
全巻	19	32 40	19 40 | 19 | 19 32	jmdict
全快	57	15	15 57 | 57 | 57	jmdict
全敗		10 13 15 32	10 | 15 | 13 32	jmdict
全校	27	44	27 | 27 | 27 44	jmdict
全権	34	36	34 | 34 36 | 34	corpus
全治	57	15	57 | 57 | 15 57	jmdict
全焼	15	50	15 50 | 15 | 15	jmdict
全線	17	36	17 | 17 36 | 17	jmdict
全般	10	13 19	10 13 | 10 19 | 10	corpus
全裸	18	56	18 | 18 | 18 56	jmdict
全身全霊	30 56	57	30 56 | 30 56 | 56 57	jmdict
全軍	27	20	27 | 27 | 20 27	jmdict
全通	19	15	15 | 19 | 19	corpus
全開	13	19	13 | 13 19 | 13	corpus
全集	32	40	32 | 32 40 | 32	jmdict
全面	18 19	13	13 19 | 18 19 | 18 19	corpus
八つ当たり	35	30	35 | 30 35 | 35	jmdict
八千代	26	16	26 | 26 | 16	jmdict
八景	17	33 50	33 | 17 | 17 50	jmdict
八百万	19	53	19 | 53 | 19	jmdict
八百屋	24	38	24 | 24 | 24 38	jmdict
八百長	10 33	35	10 33 | 10 35 | 10 33	jmdict
八重	54	18 19	54 | 18 19 | 54	jmdict
公	25	36	25 | 25 36 | 25	corpus
公人	20 25	24	20 25 | 20 25 | 24 25	corpus
公会	27	35	27 35 | 27 | 27	jmdict
公僕	24	25	24 | 24 25 | 24	jmdict
公党	27	36	27 36 | 27 | 27	jmdict
公共	26	34	26 | 26 | 26 34	corpus
公共放送	27 31	38	27 31 | 27 38 | 27 31	jmdict
公務	34 36	38	34 36 | 36 38 | 34 36	corpus
公務員	24	25	24 25 | 24 | 24	corpus
公募	31 37	34	31 37 | 31 34 | 31 37	corpus
公器	40	27	40 | 40 | 27 40	jmdict
公安調査庁	27	36	27 | 27 | 27 36	jmdict
公定	36 37	34	36 37 | 34 | 36 37	jmdict
公害等調整委員会	27	36	27 36 | 27 | 27	jmdict
公序良俗	34	33 36	34 | 34 36 | 33 34	jmdict
公式	25	10 13 27	25 | 10 13 | 25 27	corpus
公式サイト	31 40	27	31 40 | 31 40 | 27 40	jmdict
公式戦	33	10 38	10 38 | 33 | 33	jmdict
公文書	31	34 36	31 | 31 34 | 31 36	jmdict
公有	34	25	25 34 | 34 | 34	jmdict
公海	17	26 50 52	17 26 | 17 52 | 17 50	jmdict
公爵	20 25	24	20 25 | 20 25 | 24 25	jmdict
公用	36	25 34	36 | 25 34 | 36	jmdict
公用文	31	33 36	31 33 | 31 | 31 36	jmdict
公算	30	13 19	13 19 | 30 | 30	jmdict
公約	31 34	35	31 34 | 31 34 | 34 35	jmdict
公聴会	35 36	27	27 36 | 35 36 | 35 36	jmdict
公衆	20	26	26 | 20 | 20	corpus
公設	27	44	27 44 | 27 | 27	jmdict
公訴	36	34	36 | 36 | 34 36	jmdict
公証	31 34	36	34 36 | 31 34 | 31 34	corpus
公論	31	30	30 31 | 31 | 31	jmdict
公述	31	36	31 36 | 31 | 31	jmdict
公開	31	15 32	31 | 15 31 | 31 32	corpus
六角	18	19	18 | 18 19 | 18	jmdict
共催	38	15 32 35	15 38 | 32 38 | 35	jmdict
共働き	33	38	38 | 33 | 33	jmdict
共同作業者	22	24	22 24 | 22 | 22	corpus
共和	36	26	36 | 36 | 26 36	jmdict
共感	30	35	30 | 30 35 | 30	jmdict
共有	35	15 37	35 | 35 37 | 15 35	corpus
共栄	15 38	13	15 38 | 13 38 | 15 38	jmdict
共犯		22 24 25	22 | 25 | 24	jmdict
共生	15 53	33	15 53 | 15 53 | 15 33	jmdict
共産主義	36	30 33	30 36 | 36 | 33 36	jmdict
共用	35	17	35 | 35 | 17	corpus
共稼ぎ	38	33 37	37 38 | 33 38 | 38	jmdict
共著	32	31	31 32 | 32 | 32	jmdict
共謀	30 35	36	30 35 | 30 35 | 35 36	corpus
共通	10 11	13	10 11 | 13 | 10 11	corpus
共食い	15	55	15 55 | 15 | 15	jmdict
兵器	40	45	40 | 40 | 40 45	corpus
兵士	24	20	20 24 | 24 | 24	corpus
兵学	32	33 36	32 | 32 33 | 32 36	jmdict
兵法	30 36	33	30 36 | 30 33 | 30 36	jmdict
其のまま	13	18	13 | 13 | 13 18	jmdict
其れ其れ	11	19	11 | 11 | 11 19	jmdict
具体	10	18	10 18 | 10 | 10	corpus
具現	15	32	15 | 15 32 | 15	jmdict
具申	31	36	31 | 31 | 31 36	jmdict
典	32	11 33 40	11 40 | 32 | 32 33	corpus
兼ね合い	13	10 19	13 | 10 13 | 13 19	jmdict
兼任	38	24 34	34 38 | 38 | 24 38	jmdict
兼職	38	24	24 38 | 38 | 38	jmdict
内々		10 13 35	10 | 13 | 35	jmdict
内また	18	17 56	17 | 18 56 | 18	corpus
内偵	30 36	31	30 36 | 30 36 | 31 36	jmdict
内出血	57	56	57 | 57 | 56 57	jmdict
内包	10	30	10 30 | 10 | 10	corpus
内向	30	13	30 | 30 | 13	corpus
内圧	19	14 50	19 | 14 19 | 19 50	jmdict
内在	12	15	12 | 12 | 12 15	corpus
内定	34	37	34 37 | 34 | 34	jmdict
内宮	44	33	33 44 | 44 | 44	jmdict
内密	13	30	13 30 | 13 | 13	jmdict
内幕	10	30	10 | 10 30 | 10	jmdict
内弟子	24	20 21	24 | 20 24 | 21 24	jmdict
内憂外患	10	14 36	10 14 | 10 | 10 36	jmdict
内掛け	45	42	45 | 42 | 45	jmdict
内法	44	34	44 | 44 | 34	jmdict
内申	31	34	31 | 31 34 | 31	jmdict
内示	31	34	31 | 31 | 31 34	jmdict
内科	27	38	27 38 | 27 | 27	jmdict
内緒	30	10 31	30 | 10 | 30 31	jmdict
内縁	21 35	34	21 34 | 21 35 | 21 35	jmdict
内蔵	15	56	15 | 56 | 15	corpus
内裏	44	26	44 | 44 | 26 44	jmdict
内規	34	36	34 | 34 | 34 36	jmdict
内角	17 19	18	17 19 | 17 | 18 19	jmdict
内諾	31 34	30 35	31 34 | 30 35 | 31 34	jmdict
内通	35	36	35 | 35 36 | 35	corpus
内部管理	30 36	38	30 36 | 30 38 | 30 36	corpus
内野	17	47	17 | 17 47 | 17	jmdict
内閣官房長官	24	36	24 | 24 36 | 24	jmdict
内閣府	27	36	27 36 | 27 | 27	jmdict
内陸	17	26 47	17 | 17 47 | 17 26	jmdict
円卓	40	45	40 45 | 40 | 40	jmdict
円盤投げ	32	33	32 33 | 32 | 32	jmdict
円筒	18	45	18 45 | 18 | 18	jmdict
円錐	18	51	18 | 18 51 | 18	jmdict
円陣	18	35	18 | 18 35 | 18	jmdict
円高	37	13	13 37 | 37 | 37	jmdict
再会	35	15	15 35 | 35 | 35	jmdict
再利用	15	37	15 | 15 37 | 15	corpus
再婚	33	35	33 | 35 | 33	jmdict
再来	12 15	16	12 15 | 12 16 | 12 15	corpus
再版	32	31	32 | 32 | 31 32	jmdict
再現性	13	19	13 | 13 19 | 13	corpus
再生産	38	15	15 38 | 38 | 38	jmdict
再発見	15	32	15 | 15 32 | 15	corpus
再確認	30	31	30 | 30 | 30 31	corpus
再編	15	27	15 | 15 | 15 27	corpus
再調査	30	31	30 | 30 | 30 31	jmdict
再配置	15	17	15 17 | 15 | 15	jmdict
再開発	15 38	47	15 38 | 15 38 | 15 47	jmdict
冒険	15 30	33 38	15 30 | 15 33 | 30 38	jmdict
冒頭	16	17 19	16 17 | 16 | 16 19	corpus
冗談	31	35	31 35 | 31 | 31	jmdict
写	40	15 32	15 32 | 40 | 40	corpus
写し	40	10 32	40 | 40 | 10 32	corpus
写本	32	31 40	31 32 | 32 40 | 32	jmdict
写植	32	31	32 | 32 | 31 32	jmdict
写真屋	24	32 38	24 32 | 24 38 | 24	jmdict
冤	34	10	34 | 10 | 34	jmdict
冤罪	34	10 36	34 | 10 34 | 34 36	jmdict
冥福	57	30 33	57 | 33 57 | 30 57	jmdict
冬休み	16	33	16 | 16 33 | 16	jmdict
冬山	17 50	16	17 50 | 50 | 16 17 50	jmdict
冶金	38	51	38 | 38 51 | 38	jmdict
冷え	13 50	57	13 57 | 13 50 | 50	jmdict
冷や	13	43	13 43 | 13 | 13	jmdict
冷凍	15	41 43	15 | 15 41 | 15 43	corpus
冷凍庫	45	44	45 | 44 45 | 45	jmdict
冷却	15	38	15 | 15 | 15 38	corpus
冷媒	41 51	45	41 51 | 41 45 | 41 51	corpus
冷水	50	43 51	51 | 50 | 43 50	jmdict
凍傷	57	56	56 57 | 57 | 57	jmdict
凝視	30	31	30 | 30 31 | 30	jmdict
処	17	30	30 | 17 | 17	corpus
処方	30	31 45	30 31 | 30 | 30 45	jmdict
処方箋	31	30 40	31 | 31 | 30 40	jmdict
処置	30	15	30 | 30 | 15 30	jmdict
処遇	34 35	25	34 35 | 34 35 | 25 34	jmdict
凧	40	55	40 | 40 | 40 55	jmdict
凱歌	31 32	10	31 32 | 10 32 | 31 32	jmdict
凶作	15	38 47 50	15 47 | 38 50 | 15	jmdict
凶器	40	45	40 | 40 45 | 40	jmdict
凸版	32	41 45	32 | 32 45 | 32 41	jmdict
凸版印刷	27 38	32	32 38 | 27 | 27 38	jmdict
凹み	18	19	18 | 18 | 18 19	jmdict
凹凸	18	19	18 | 18 | 18 19	jmdict
出し	15	31 37	15 31 | 15 37 | 15	corpus
出しな		15 30 31	30 | 31 | 15	corpus
出し投げ	15	33	15 | 33 | 15	jmdict
出世	15	37	15 37 | 15 | 15	jmdict
出会い	35	15	35 | 35 | 15 35	jmdict
出入	15 35	17	15 17 | 15 35 | 15 35	corpus
出入り	15 17	35	15 35 | 15 17 | 15 17	jmdict
出処進退	15 34	30	15 34 | 30 34 | 15 34	jmdict
出前	37 43	35	35 43 | 37 43 | 37 43	jmdict
出国	15	17	15 | 15 | 15 17	jmdict
出土	12	15 33	12 | 12 33 | 12 15	jmdict
出場	15 35	38	15 | 15 35 | 35 38	corpus
出始め	15	12	12 15 | 15 | 15	corpus
出家	33	15	15 33 | 33 | 33	jmdict
出展	32 38	15	15 32 | 32 38 | 32 38	jmdict
出席者	20	24	20 | 20 24 | 20	jmdict
出廷	35	36	35 | 35 | 36	jmdict
出掛け	15	16	15 | 15 | 15 16	jmdict
出方	13 15	18	18 | 13 15 | 13 15	corpus
出来	10	37	10 | 10 | 10 37	corpus
出欠	10	33	10 33 | 10 | 10	jmdict
出水	50	15	15 50 | 50 | 50	jmdict
出没	12	15	12 | 12 15 | 12	jmdict
出港	15	17	15 | 15 17 | 15	jmdict
出演	32	31 35	32 | 32 35 | 31 32	jmdict
出火	15	50	15 | 15 | 15 50	jmdict
出版	32	31	32 | 32 | 31 32	corpus
出版元	27	32 38	27 | 27 38 | 27 32	corpus
出版社	27	38	27 | 27 38 | 27	jmdict
出獄	15	34	15 | 15 34 | 15	jmdict
出発点	10 17	16	17 | 10 16 17 | 10 17	corpus
出社	15	38	15 38 | 15 | 15	jmdict
出稼ぎ	38	24	38 | 38 | 24 38	jmdict
出納簿	31	37 40	31 40 | 31 | 31 37	jmdict
出航	15	38	15 | 15 | 15 38	corpus
出色	13	19	13 19 | 13 | 13	jmdict
出荷	15 37	38	37 | 15 37 | 15 37 38	corpus
出足	15	19	15 | 15 19 | 15	jmdict
出身	26	17 20	26 | 17 26 | 20 26	corpus
出頭	35	15	15 35 | 35 | 35	jmdict
出願	31 34	36	31 34 | 31 34 | 34 36	jmdict
刀	45	40	45 | 45 | 40 45	jmdict
刃	45	18 40 56	45 56 | 18 45 | 40 45	jmdict
刃先	45	18 56	45 | 45 56 | 18 45	jmdict
刃渡り	19	45	19 | 19 45 | 19	jmdict
刃物	45	40	40 45 | 45 | 45	jmdict
分かち	15	37	15 | 15 | 37	jmdict
分からず屋	20	30	20 | 20 30 | 20	jmdict
分かれ	15	11	15 | 15 | 11 15	corpus
分かれ目	10 17	16	17 | 10 17 | 10 16 17	jmdict
分かれ道	17	30	17 | 17 | 17 30	jmdict
分け	30	11 15	30 | 15 | 11 30	corpus
分け前	37	19	19 37 | 37 | 37	jmdict
分冊	40	31	40 | 40 | 31 40	jmdict
分前	16	19	16 | 16 | 16 19	corpus
分子	19 51	20	19 51 | 19 51 | 19 20	corpus
分室	44	27	44 | 27 44 | 44	jmdict
分岐点	16 17	10	16 17 | 10 17 | 16 17	jmdict
分布	17 19	13	17 19 | 13 19 | 17 19	corpus
分担	35	15 30 38	15 35 | 30 35 | 35 38	corpus
分析	30	31	30 | 30 31 | 30	corpus
分権	36	34	36 | 36 | 34 36	jmdict
分科会	27	35	27 | 27 35 | 27	jmdict
分立	15	27	15 | 15 | 15 27	jmdict
分裂	15	10	15 | 15 | 10 15	corpus
分解	15	18	15 | 15 | 15 18	corpus
分譲	37	44	37 44 | 37 | 37	jmdict
分身	20	40	20 | 20 40 | 20	jmdict
分類	11	30	11 | 11 | 11 30	corpus
切っ掛け	10 15	30	10 30 | 10 15 | 10 15	jmdict
切り	15	19	15 | 15 | 15 19	corpus
切り下げ	37	15	37 | 37 | 15 37	jmdict
切り傷	56	57	56 | 56 | 56 57	jmdict
切り口	30	10	10 30 | 30 | 30	corpus
切り札	30 40	10	30 | 10 40 | 30 40	jmdict
切り盛り	38	30	30 38 | 38 | 38	jmdict
切り詰め	15	19	15 | 15 19 | 15	corpus
切り開き	15	47	15 47 | 15 | 15	jmdict
切れ目	17 19	18	17 19 | 17 19 | 17 18	jmdict
切磋琢磨	30	15 35	15 30 | 30 | 35	jmdict
切羽	17 47	10 13	17 47 | 10 13 | 17 47	jmdict
切腹	33 57	15	33 | 33 57 | 15 57	jmdict
刊行	32	31	32 | 32 | 31 32	jmdict
刑事補償	34 36	37	34 36 | 34 36 | 34 37	jmdict
刑事責任	34	36	34 | 34 36 | 34	jmdict
刑務所	44	27	44 | 27 44 | 44	jmdict
列	19	11 18	18 | 19 | 11 19	corpus
列島	26 52	50	26 52 | 26 52 | 50	jmdict
初	16	19	16 | 16 19 | 16	corpus
初代	16	11	11 | 16 | 16	corpus
初出	16	31	16 | 16 31 | 16	corpus
初夢	16 30	33	16 30 | 16 33 | 16 30	jmdict
初婚	33	21	33 | 33 | 21 33	jmdict
初学	30	20 33	20 33 | 30 | 30	corpus
初心者	24	20	24 | 24 | 20 24	corpus
初心者向け	24	11	24 | 24 | 11	jmdict
初恋	30	33	30 | 30 | 30 33	jmdict
初戦	16	15 35	15 | 16 | 16 35	jmdict
初歩	19	30	19 | 19 | 19 30	jmdict
初球	16	38	38 | 16 | 16	jmdict
初産	57	15 21	21 57 | 57 | 15 57	jmdict
初老	16	20	16 | 16 | 16 20	jmdict
初診	35	38	35 | 38 | 35	jmdict
