word	kept	dropped	passes	tier
リファレンス	31 40	30	31 40 | 31 | 30 40	corpus
リフォーム	15	38	15 | 15 38 | 15	jmdict
リフレクション	30	15	30 | 15 | 30	corpus
リフレッシュ	15	30	15 30 | 15 | 15	jmdict
リブ	56	42	56 | 42 56 | 56	corpus
リプライ	31	35	31 35 | 31 | 31	jmdict
リプレイ	15	32	15 32 | 15 | 15	corpus
リベラル	36	24	36 | 36 | 24 36	jmdict
リメイク	32	15	32 | 32 | 15 32	jmdict
リモートコントロール	36	45	36 | 36 45 | 36	corpus
リュー		17 40 55	40 | 55 | 17	corpus
リラ	37	54	37 | 37 | 37 54	corpus
リライ	30	11	30 | 30 | 11	corpus
リリーフ	24	35	24 | 24 35 | 24	jmdict
リロ	20	15	15 | 20 | 20	corpus
リンク	35	17 40	17 40 | 35 | 35	corpus
リンチ	15	35 36	35 36 | 15 | 15	jmdict
リント	45	15 30	30 45 | 15 | 45	corpus
リー	17	20	17 | 17 | 20	corpus
リーク	31	15	31 | 15 31 | 31	corpus
リーグ	27	33	27 | 27 | 27 33	corpus
リーグ戦	33	10	10 | 33 | 33	jmdict
リーダ	24	45	24 | 24 | 24 45	corpus
リーチ	17	19	17 | 17 19 | 17	corpus
リーディング	31 32	13	31 32 | 31 | 13 31 32	jmdict
リード	13 45	14 30 32 38	14 32 38 45 | 13 30 45 | 13 45	corpus
リーフレット	40	32	40 | 32 40 | 40	jmdict
リール	26 45	17	17 45 | 26 45 | 26 45	corpus
ルアー	45	30	45 | 45 | 30 45	corpus
ルオ	23	20	20 | 23 | 23	corpus
ルタ		40 45 54	45 | 54 | 40	corpus
ルバ	23	11	23 | 11 | 23	corpus
ルンゲ	56	20	56 | 20 | 56	jmdict
ルーツ	21 54	15 16 33	16 | 15 21 54 | 21 33 54	corpus
ルート	17 36	24	17 24 | 17 36 | 17 36	corpus
ループ	15	18	15 | 15 | 15 18	corpus
ルーム	44	17	17 | 44 | 44	corpus
レイ	40	50	50 | 40 | 40	corpus
レイオフ	15	38	15 | 15 38 | 15	corpus
レイプ	15	35	15 | 15 | 35	jmdict
レイル	45	40	40 | 45 | 45	corpus
レガース	42	40	42 | 40 | 42	jmdict
レギュラー	24	19 41	19 24 41 | 24 | 24	jmdict
レコード	40	10 32	32 40 | 40 | 10 40	corpus
レシート	40	37	40 | 40 | 37 40	jmdict
レシーバー	45	24	45 | 24 45 | 45	corpus
レスト	16	15	16 | 15 | 16	corpus
レストラン	38	44	38 | 38 44 | 38	jmdict
レスポンス	15 35	31	15 31 | 15 35 | 35	corpus
レット		13 15 33	33 | 13 | 15	corpus
レトロ	33	13 18	13 18 | 33 | 33	jmdict
レバー	43 45	56	43 45 | 43 45 56 | 43 45	jmdict
レビュー	30	31 32	30 | 30 32 | 31	corpus
レリーフ	32	18 40	32 40 | 32 | 18 32	jmdict
レン	20	54	54 | 20 | 20	corpus
レンダリング	32	15	15 32 | 32 | 32	corpus
レントゲン	50	56	50 | 56 | 50	jmdict
レーザー	45	50	45 50 | 45 | 45	jmdict
レース	15 42	35	15 42 | 35 42 | 15 42	corpus
レーニン	20	25	20 | 20 | 25	corpus
ログ	31 40	10	31 40 | 10 40 | 31	corpus
ロケ	32	17	32 | 32 | 17 32	corpus
ロケット	45	52	45 | 45 | 45 52	jmdict
ロケット弾	45	40	40 | 45 | 45	jmdict
ロココ	32	33	32 | 32 | 32 33	jmdict
ロス	37	15 19	37 | 19 | 15 37	corpus
ロスコ	20	40	20 | 40 | 20	corpus
ロゼ	43	18	43 | 18 43 | 43	jmdict
ロッカー	45	24 40	45 | 40 | 24 45	corpus
ロング	18	19	18 19 | 18 | 18	jmdict
ロングホール		17 33 47	47 | 33 | 17	jmdict
ロングラン	16	32	16 32 | 16 | 16	jmdict
ロー		11 13 19 45	11 | 19 45 | 13	corpus
ローカル	26	17	17 26 | 26 | 26	corpus
ローズ	54	13	54 | 54 | 13 54	corpus
ロータリー	17	45	17 | 17 | 17 45	jmdict
ロープ	40	45	45 | 40 | 40	corpus
ロープウェイ	45	17	17 45 | 45 | 45	jmdict
ロール	25	34	25 | 25 | 34	corpus
ワイズ	19	42	42 | 19 | 19	jmdict
ワイト		12 13 53	13 | 53 | 12	corpus
ワイド	18	19	19 | 18 | 18	jmdict
ワイル	57	20	57 | 57 | 20	corpus
ワイルドカード	18	31	18 31 | 18 | 18	corpus
ワシ	55	20	20 55 | 55 | 55	corpus
ワッペン	42	40	42 | 40 | 42	jmdict
ワン	19	50	19 | 50 | 19	corpus
ワンセグ	31	40	31 | 31 | 31 40	jmdict
ワンタッチ	30	15	30 | 15 | 30	jmdict
ワンマン	20	24	24 | 20 | 20	jmdict
ワーカー	24	45	24 | 24 45 | 24	corpus
ワークフロー	30	38	30 | 30 | 38	corpus
ヴァンパイア	55	53	55 | 55 | 53	jmdict
ヴィンテージ	13	16 40	16 | 13 40 | 13	jmdict
ヴィーナス	52	33	52 | 52 | 33 52	jmdict
一世	16	20	16 20 | 16 | 16	jmdict
一両	37 45	19	19 37 45 | 37 45 | 37	jmdict
一丸	13	18	13 18 | 13 | 13	jmdict
一人ぼっち	20	13	20 | 20 | 13	jmdict
一人前	19 24	20 43	19 20 43 | 19 24 | 19 24	jmdict
一人相撲	30	13	30 | 13 | 30	jmdict
一人称	20	31	20 31 | 20 | 20	jmdict
一件	10	19	10 | 10 19 | 10	corpus
一任	34	35	34 | 34 | 35	jmdict
一休み	16	15	16 | 16 | 15	jmdict
一元	19	13	13 | 19 | 19	corpus
一冊	19	40	19 | 19 | 19 40	jmdict
一助		14 30 35	30 | 35 | 14	jmdict
一卵性双生児	21	20	21 | 20 | 21	jmdict
一口	19	31 37	19 | 19 | 19 31 37	jmdict
一句	32	19	32 | 19 32 | 32	jmdict
一向	19	17	17 | 19 | 19	jmdict
一品	40 43	11 19	19 40 43 | 11 43 | 40 43	jmdict
一問	31	10 19	19 31 | 10 | 31	jmdict
一回	19	16	19 | 16 | 19	jmdict
一回り	15 19	16	15 19 | 15 16 19 | 15 19	jmdict
一団	22	11	11 | 22 | 22	jmdict
一堂	17	44	17 | 17 | 44	jmdict
一大事	10	13	10 | 13 | 10	jmdict
一字	31	19	31 | 31 | 19 31	jmdict
一局	19	32	19 | 19 | 19 32	jmdict
一層	18	19	18 19 | 18 | 18	jmdict
一山	19	17 50	17 19 | 19 50 | 19	jmdict
一席	17 19	32 35	17 19 32 | 17 35 | 19	jmdict
一度	16	19	16 | 16 | 16 19	corpus
一応	19	13	19 | 13 | 19	jmdict
一手	15	30	15 | 15 | 15 30	corpus
一打	19	15	19 | 15 | 19	jmdict
一挙手一投足	15	56	15 56 | 15 | 15	jmdict
一揆	36	33	36 | 33 | 36	jmdict
一撃	14	15	14 | 14 | 14 15	jmdict
一敗	19	10	19 | 10 | 19	jmdict
一文	31 37	19	31 37 | 31 37 | 19 31 37	jmdict
一文字	31	18	18 31 | 31 | 31	jmdict
一斉	16	15	16 | 16 | 15	corpus
一方	17	22	17 | 17 22 | 17	corpus
一服	16 19 43	15	16 43 | 15 19 43 | 16 19 43	jmdict
一木	54	51	51 | 54 | 54	jmdict
一条	19	18	19 | 18 19 | 19	jmdict
一杯	19	43	19 | 19 | 19 43	jmdict
一枚岩	13 51	26	13 51 | 26 51 | 13 51	jmdict
一校	27	19 32	19 27 | 27 32 | 27	jmdict
一次産品	38	11 40 41	11 38 | 41 | 38 40	jmdict
一歩	15 17	19	15 19 | 15 17 | 17	corpus
一段落	15	32	15 32 | 15 | 15	jmdict
一派	27	22	22 | 27 | 27	corpus
一環	11	19	19 | 11 | 11	corpus
一生	16	57	16 | 16 | 16 57	jmdict
一番	19	13	19 | 13 19 | 19	jmdict
一番乗り	20	24	20 | 20 | 24	jmdict
一番手	19	20 24	19 24 | 19 | 20	jmdict
一目	30	19 56	19 | 30 56 | 30	jmdict
一直線	18	17	17 18 | 18 | 18	jmdict
一着	19 42	13	13 42 | 19 42 | 19 42	jmdict
一睡	57	16	16 | 57 | 57	jmdict
一票	19 36	34	34 | 19 36 | 19 36	jmdict
一等	19	13	19 | 19 | 13	jmdict
一筋縄	30	41	30 | 41 | 30	jmdict
一級	19	13	13 | 19 | 19	jmdict
一緒	13	35	13 | 35 | 13	corpus
一線	17	18	17 | 17 | 17 18	jmdict
一義	10	13	10 | 13 | 10	jmdict
一翼	56	27 30	27 56 | 56 | 30 56	jmdict
一脈	17	56	17 | 56 | 17	jmdict
一致	13	10	13 | 10 | 13	corpus
一般	13	11	13 | 11 13 | 13	corpus
一般論	30	10	30 | 30 | 10	corpus
一色	18	19	18 19 | 18 | 18	jmdict
一芸	32	14 30	14 30 | 32 | 32	jmdict
一葉	54	19	54 | 54 | 19 54	jmdict
一行	22 31	19	22 31 | 19 22 31 | 22 31	corpus
一覧	31	11 18	11 31 | 31 | 18	corpus
一覧表	40	31	31 40 | 40 | 40	corpus
一角	17	18 55	17 18 55 | 17 | 17	jmdict
一説	10	30	30 | 10 | 10	jmdict
一足	19	42	19 42 | 19 | 19	jmdict
一蹴	15	35	15 35 | 15 | 15	jmdict
一軍	27	24	24 | 27 | 27	jmdict
一軒	44	19	44 | 44 | 19	jmdict
一連	11	19	19 | 11 | 11	corpus
一進一退	15	13	15 | 15 | 13 15	jmdict
一部始終	10	15	10 | 10 | 15	jmdict
一里塚	17 40	15 33	17 40 | 17 33 | 15 17 40	jmdict
一門	21 22	27	21 22 | 21 22 | 22 27	jmdict
一陣	50	20 22	20 50 | 50 | 22 50	jmdict
一面	13 18	32	13 18 32 | 13 18 | 18	jmdict
一風	13	18	13 | 13 | 18	jmdict
丁重	35	13	35 | 13 | 35	jmdict
七不思議	10	11 33	11 33 | 10 | 10	jmdict
七宝	32	40	32 | 32 | 40	jmdict
七色	19	50	19 | 19 | 19 50	jmdict
万が一	13	10	10 | 13 | 13	jmdict
万一	10	13	13 | 10 | 10	jmdict
万人	19	20	19 | 19 20 | 19	corpus
万歳	31	35	31 35 | 31 | 31	jmdict
万物		10 12 50	12 | 50 | 10	jmdict
万端	19	13	19 | 13 | 19	jmdict
万能	13	14	13 14 | 13 | 13	jmdict
丈	19	42	19 | 19 | 19 42	jmdict
三体	19	32	32 | 19 | 19	jmdict
三回忌	33	16	33 | 16 33 | 33	jmdict
三塁打	15	33	15 | 33 | 15	jmdict
三役	24	25	24 | 24 25 | 24	jmdict
三拍子	32	13 19	13 32 | 19 | 32	jmdict
三文	37	19	37 | 19 | 37	jmdict
三方	17 45	19	45 | 17 45 | 17 19	jmdict
三春	26	16	16 | 26 | 26	jmdict
三曲	32	19	32 | 19 32 | 32	jmdict
三校	32	27	32 | 32 | 27	jmdict
三段目	19	13	19 | 13 | 19	jmdict
三段跳び	33	15	33 | 15 | 33	jmdict
三流	13	19	13 19 | 13 | 13	jmdict
三省	30	27	30 | 30 | 27	jmdict
三者		19 20 22	19 | 22 | 20	jmdict
三軍	36	27	36 | 36 | 27	jmdict
三輪	45	18 19	18 45 | 45 | 19	jmdict
三重	19 26	18	19 26 | 19 26 | 18 26	corpus
上	17	19	17 19 | 17 | 17	corpus
上がったり	15	13	15 | 15 | 13 15	jmdict
上げ潮	14 50	15	15 50 | 14 50 | 14 50	jmdict
上り	19	17	19 | 17 19 | 19	corpus
上り列車	45	15 17	17 45 | 45 | 15 45	jmdict
上乗せ	19	15	19 | 15 19 | 19	corpus
上代	16 37	33	16 37 | 16 37 | 16 33	jmdict
上位	13	19	13 19 | 13 | 13	corpus
上値	37	19	37 | 19 37 | 37	jmdict
上司	24	25	24 | 24 25 | 24	jmdict
上官	25	24	25 | 25 | 24	jmdict
上座	17	35	17 35 | 17 | 17	jmdict
上役	24	25	24 | 24 | 24 25	jmdict
上意	36	25	36 | 25 36 | 36	jmdict
上手	13	17 24	13 17 | 13 | 24	jmdict
上方	17	26	17 | 17 26 | 17	corpus
上棟	15	44	15 | 15 | 15 44	jmdict
上気	56	13 30	13 | 56 | 30 56	jmdict
上水	51	41	51 | 41 | 51	jmdict
上田	47	17 20 26	26 47 | 17 20 | 47	jmdict
上記		10 17 31	10 | 31 | 17	corpus
上辺	18	13 17	13 17 | 18 | 18	jmdict
下	17	25	17 | 17 25 | 17	corpus
下り列車	45	15 17	45 | 17 45 | 15 45	jmdict
下回り	24 45	17	24 45 | 17 24 | 45	jmdict
下敷き	40	30	40 | 40 | 30 40	jmdict
下水処理	15	38	38 | 15 | 15	corpus
下準備	30	15	30 | 30 | 15	jmdict
下火	15	14	15 | 15 | 14 15	jmdict
下田	26	47	26 47 | 26 | 26	jmdict
下積み	13	38	13 | 38 | 13	jmdict
下見	15	30	15 | 30 | 15	jmdict
下請け	38	24	38 | 24 38 | 38	jmdict
下野	36	25	36 | 25 36 | 36	jmdict
不一致	13	10	13 | 13 | 10	corpus
不具	13	56	13 | 13 56 | 13	corpus
不動産	47	40	47 | 40 47 | 47	corpus
不十分	19	13	19 | 13 19 | 19	corpus
不協和音	50	32 35	50 | 32 | 35 50	jmdict
不参		13 15 35	35 | 13 | 15	corpus
不参加		13 15 35	13 | 15 | 35	corpus
不可侵	13	34	13 | 34 | 13	jmdict
不可思議	13	10	10 | 13 | 13	jmdict
不可能	13	10	13 | 10 | 13	corpus
不合理	13	30	13 | 13 | 13 30	jmdict
不同意	30	34	30 | 34 | 30	jmdict
不始末		10 13 30	10 | 30 | 13	jmdict
不孝	21	13	13 | 21 | 21	jmdict
不定	13	10	10 | 13 | 13	jmdict
不審	13	30	30 | 13 | 13	corpus
不審火	50	10	50 | 50 | 10 50	jmdict
不屈	13	30	13 | 13 | 30	jmdict
不平	30	31	30 31 | 30 | 30	jmdict
不心得	30	13	30 | 30 | 13	jmdict
不快	30	13	30 | 30 | 13	jmdict
不惑	16	30	16 | 30 | 16	jmdict
不成立	10	13 15	10 | 10 15 | 13	jmdict
不戦	13	36	13 | 36 | 13	jmdict
不戦勝	10	13	13 | 10 | 10	jmdict
不手際	13	10	13 | 10 | 13	jmdict
不条理	13	10	13 | 10 13 | 13	jmdict
不正	13	10	10 | 13 | 13	corpus
不死身	57	13	57 | 13 | 57	jmdict
不毛	13	47	13 | 13 | 13 47	jmdict
不治	13	57	13 | 13 57 | 13	jmdict
不法	34	13	34 | 13 | 34	jmdict
不熱心	13	30	13 | 13 | 30	jmdict
不燃物	51	41	51 | 51 | 41	jmdict
不用意	30	13	30 | 30 | 13	jmdict
不発	15	13	15 | 15 | 13	corpus
不眠	56	57	56 | 56 | 57	jmdict
不知火	50	43 54	43 50 54 | 50 | 50	jmdict
不確定	13	10	13 | 13 | 10	jmdict
不確実	13	10	13 | 13 | 10 13	corpus
不祥事	10	13	10 | 10 | 10 13	jmdict
不義	13	10 34	10 34 | 13 | 13	jmdict
不起訴	34	10	34 | 10 | 34	corpus
不通	15	13 31	15 | 15 31 | 13	jmdict
与党	36	27	27 36 | 36 | 36	jmdict
与野党	36	27	27 36 | 36 | 36	jmdict
丑	16 55	33	16 33 55 | 55 | 16	jmdict
世	26	16	26 | 16 26 | 26	corpus
世帯	21	33	21 | 21 | 33	corpus
世帯主	24	21	21 | 24 | 24	jmdict
世界各地	26	17	17 26 | 26 | 26	jmdict
世界大戦	33	26	33 | 26 33 | 33	jmdict
世界銀行	27	26	27 | 27 | 26 27	jmdict
世襲	33	25	25 33 | 33 | 33	jmdict
世論	30	26	30 | 30 | 26 30	corpus
丘	50	17	17 | 50 | 50	jmdict
丘陵	50	17	50 | 17 50 | 50	jmdict
丙	19	18	18 | 19 | 19	jmdict
両名	20	19	20 | 19 20 | 20	jmdict
両性	20	53	53 | 20 | 20	jmdict
両用	11	13 18	13 | 11 | 11 18	jmdict
両立	13	15	13 | 13 | 15	corpus
両翼	56	17	56 | 56 | 17 56	jmdict
両論	31	30	31 | 30 | 31	jmdict
両雄	22	20	20 22 | 22 | 22	jmdict
並み	19	13	19 | 19 | 13 19	corpus
並み外れ	19	13	13 | 19 | 19	jmdict
並大抵	19	13	19 | 19 | 13	jmdict
並立	13	12	13 | 12 | 13	jmdict
並行	15	13	13 | 15 | 15	corpus
中	17	16 19	17 | 17 | 16 17 19	corpus
中佐	24	25	24 | 24 | 25	jmdict
中元	33	16 40	16 40 | 33 | 33	jmdict
中共	36	27	27 | 36 | 36	jmdict
中卒	24	20	24 | 20 | 24	jmdict
中古	13 40	33	13 | 13 40 | 33 40	jmdict
中古車	45	40	45 | 40 45 | 45	jmdict
中国側	26	22	26 | 26 | 22 26	corpus
中堅	24	19	24 | 19 24 | 24	corpus
中学	27	33	27 | 27 33 | 27	jmdict
中学校	27	33	27 | 27 | 27 33	jmdict
中将	24	25	24 25 | 24 | 24	jmdict
中小企業	27	38	27 | 27 38 | 27	corpus
中幕	40	32	40 | 32 | 40	jmdict
中年	20	16	20 | 20 | 16	jmdict
中性	13	51	13 | 13 51 | 13	jmdict
中枢	17	13	13 | 17 | 17	corpus
中核	17	18	17 | 18 | 17	corpus
中流	17 26	13	17 26 | 17 26 | 13	jmdict
中火	19	14	14 | 19 | 19	jmdict
中空	18	17	18 | 17 18 | 18	jmdict
中継	15	31	15 | 15 31 | 15	corpus
中耳炎	57	56	57 | 57 | 56	jmdict
中華街	26	17	26 | 17 26 | 26	jmdict
中身	10 17	51	10 17 | 10 51 | 10 17	corpus
中軸	18	17	18 | 17 | 18	jmdict
中間	19	16 17	19 | 16 17 | 19	corpus
中飛	15	11	15 | 11 | 15	jmdict
中高	27	16	27 | 16 27 | 27	jmdict
丸抱え		19 35 37	35 | 19 | 37	jmdict
丸裸	13	18 42	42 | 13 18 | 13	jmdict
丸顔	18	56	18 56 | 18 | 18	jmdict
丹念	30	13	13 | 30 | 30	jmdict
主	25	13	25 | 25 | 13 25	corpus
主人	20 21	35	20 21 | 20 21 | 20 21 35	jmdict
主務		24 34 38	34 | 24 | 38	jmdict
主宰	36	24	36 | 36 | 24	jmdict
主席	24	25	24 | 24 | 24 25	corpus
主幹	24	54	24 54 | 24 | 24	jmdict
主張	31	10 30	31 | 10 31 | 30 31	corpus
主役	20 32	24	20 32 | 24 | 20 32	jmdict
主成分	51	11	51 | 11 | 51	jmdict
主管	36	24	36 | 36 | 24 36	jmdict
主計	24	37 38	24 37 | 24 | 38	jmdict
主賓	22	24	22 | 22 | 24	jmdict
主軸	18	13 30	18 | 18 30 | 13 18	corpus
主題	10	32	10 | 32 | 10	corpus
久留子		20 53 55	53 | 55 | 20	jmdict
乖離	15	13	13 | 15 | 15	corpus
乗算	19	30	19 | 19 | 30	corpus
乙	22	11 19	19 | 22 | 11 22	jmdict
乱世	13	16	13 | 13 16 | 13	jmdict
乱取り		15 33 35	33 | 15 | 35	jmdict
乱暴		13 14 35	35 | 14 | 13	jmdict
乱立		12 13 15	15 | 12 | 13	jmdict
乱舞	32	15	32 | 32 | 15	jmdict
乱調	13	32	13 32 | 13 | 13	jmdict
乱軍	13	27	13 | 13 | 27	jmdict
乱闘	15	35	15 | 15 | 35	jmdict
乳母	24	21	21 24 | 24 | 24	jmdict
乳液	40	51	51 | 40 | 40	jmdict
乾き	13	50	13 | 50 | 13	jmdict
乾燥	15	50	15 50 | 15 | 15	jmdict
了と	35	15	15 | 35 | 35	corpus
了承		30 34 35	35 | 30 | 34	jmdict
了解	30	35	30 | 30 35 | 30	jmdict
予	20	16	16 | 20 | 20	corpus
予備	30	13 19	13 | 19 30 | 30	corpus
予報	10	31	10 | 31 | 10	jmdict
予定	16	30	16 | 16 30 | 16	corpus
予定表	16	40	16 | 16 | 16 40	jmdict
予審	34	36	36 | 34 | 34	jmdict
予科	33	27	33 | 33 | 27 33	jmdict
予算	37	19	37 | 19 37 | 37	corpus
予行	15	32	15 | 32 | 15	jmdict
予言	31	10	31 | 10 | 31	jmdict
予選	33	15	15 | 33 | 33	jmdict
予防	30	15	30 | 30 | 15	corpus
争奪	37	35	37 | 35 37 | 37	jmdict
争議	35	10	35 | 35 | 10	jmdict
事業化	38	15	38 | 38 | 15 38	jmdict
事由	10	30	30 | 10 | 10	jmdict
二人とも	20	19	19 20 | 20 | 20	jmdict
二人連れ	22	19	19 22 | 22 | 22	jmdict
二分	16 19	15	19 | 15 16 19 | 16 19	jmdict
二塁打	15	33	15 | 33 | 15	jmdict
二宮	20	26	20 | 20 | 26	jmdict
二度	19	16	19 | 16 19 | 19	jmdict
二度寝	15	57	15 | 15 | 57	jmdict
二日酔い	56	57	56 57 | 56 | 56	jmdict
二枚目	20	24	20 | 20 | 20 24	jmdict
二枚舌	31	30	31 | 31 | 30	jmdict
二次	19	11	11 19 | 19 | 19	corpus
二次元	18	17	17 | 18 | 18	jmdict
二段構え	18	30	18 | 18 30 | 18	jmdict
二目		15 16 19	15 | 16 | 19	jmdict
二軍	11	22	22 | 11 | 11	jmdict
二重	18	19	18 | 19 | 18	corpus
二重写し	18	32	32 | 18 | 18	jmdict
二院	36	27	36 | 27 36 | 36	jmdict
二階建て	18	44	18 44 | 18 | 18	jmdict
五人組	22	27	22 | 22 | 27	jmdict
五分	19	16	16 19 | 19 | 19	jmdict
五目	33 43	11 32	33 43 | 11 32 43 | 33 43	jmdict
五線	32	18	32 | 18 32 | 32	jmdict
五線譜	32	40	32 40 | 32 | 32	jmdict
五色	18	19	18 | 19 | 18	jmdict
井戸掘り	38	15 47	38 | 38 | 15 47	jmdict
亜熱帯	50	26	50 | 26 50 | 50	jmdict
亜爾加里	26	51	26 | 26 | 51	jmdict
亜種	11	53	11 | 11 53 | 11	corpus
亡命	15	36	15 | 15 | 36	jmdict
亡国	26	15	26 | 15 26 | 26	jmdict
亢進	15	13	13 15 | 15 | 15	jmdict
交付	15	37	15 | 15 | 37	jmdict
交信	31	35	31 35 | 31 | 31	jmdict
交差	15	17	15 | 17 | 15	corpus
交換条件	37	13 34	34 37 | 37 | 13	jmdict
交番	44	27	27 44 | 44 | 44	jmdict
交通網	17	26	17 | 26 | 17	jmdict
交配	15	57	15 | 57 | 15	jmdict
交響楽団	27	32	27 | 27 32 | 27	jmdict
享年	16	19	16 | 16 | 19	jmdict
人事異動	15	38	15 38 | 15 | 15	jmdict
人件費	37	38	37 | 37 38 | 37	corpus
人出	19	20	19 20 | 19 | 19	jmdict
人前	17	22	22 | 17 | 17	jmdict
人名	20	31	20 | 20 | 20 31	jmdict
人員	24	20	24 | 20 | 24	corpus
人工透析	15	56	15 | 56 | 15	jmdict
人手	24	20	24 | 20 | 24	corpus
人数	19	20	19 | 19 20 | 19	corpus
人望	13	30	13 | 13 | 30	jmdict
人柄	30	13	30 | 13 | 30	jmdict
人殺し	15 24	10 20	15 24 | 15 24 | 10 20	jmdict
人気	13	20	13 | 13 | 13 20	corpus
人気取り	30	35	30 35 | 30 | 30	jmdict
人目		20 30 35	30 | 35 | 20	jmdict
人相	18	56	18 | 18 56 | 18	jmdict
人脈	35	22	35 | 22 35 | 35	corpus
人質	22	20	22 | 20 22 | 22	corpus
人身	56	20 57	56 | 56 | 20 56 57	corpus
人通り	15	20	15 20 | 15 | 15	jmdict
人道	30	17 34	30 34 | 17 30 | 30	jmdict
人間像	18	30	18 30 | 18 | 18	jmdict
人間味	13 20	30	13 20 | 30 | 13 20	jmdict
人間工学	30	33	33 | 30 | 30	jmdict
人類	20	23	20 | 20 | 23	jmdict
人食い	20 55	15	20 55 | 20 | 15 55	jmdict
人骨	56	51	56 | 51 56 | 56	jmdict
仁	30	13	13 | 30 | 30	jmdict
仁王	20	33	20 | 33 | 20	jmdict
仇討ち	35	15	35 | 35 | 15	jmdict
今様	18	13 32	18 | 18 | 13 32	jmdict
今風	13	18	13 | 13 | 18	jmdict
介護保険	37	34	37 | 34 37 | 37	jmdict
仏像	40	32	32 40 | 40 | 40	jmdict
仏典	32	33	32 33 | 32 | 32	jmdict
仏壇	40	44	40 | 40 | 44	jmdict
仏学	33	32	33 | 33 | 32 33	jmdict
仏師	24	32	24 | 24 32 | 24	jmdict
仏頂面	18	30	18 | 18 30 | 18	jmdict
仕	38	30	38 | 38 | 30	jmdict
仕上がり	13	15	13 | 13 | 15	jmdict
仕事柄	13	38	13 | 13 | 38	jmdict
仕入れ先	38	22	38 | 38 | 22	jmdict
仕出し	43	38	43 | 38 43 | 43	jmdict
仕切り	40	45	40 | 45 | 40	jmdict
仕掛け	45	30	30 45 | 45 | 45	corpus
仕業	15	10	10 | 15 | 15	jmdict
仕様書	31	32 40	31 | 31 40 | 31 32	corpus
仕立て	42	15 18	15 18 42 | 42 | 42	corpus
仕草	18	56	18 | 56 | 18	jmdict
仕込み	15	30	15 | 30 | 15	corpus
他	22	11	11 | 22 | 22	corpus
他力	14	30	14 30 | 14 | 14	jmdict
他店	38	44	44 | 38 | 38	jmdict
他殺	57	10 15	10 57 | 57 | 15 57	jmdict
他派	27	22	27 | 22 | 27	jmdict
他薦	35	31	31 | 35 | 35	jmdict
他面	18	13	18 | 13 | 18	jmdict
付き添い	24	22	24 | 24 | 22	jmdict
付け	15	37	15 | 15 | 37	corpus
付け出し	37	24	24 37 | 37 | 37	jmdict
付け届け	37	35	35 37 | 37 | 37	jmdict
付託	15	35	15 | 35 | 15	corpus
付録	32	40	32 | 32 40 | 32	jmdict
付随	15	13	15 | 13 | 15	corpus
代替わり	15	16	15 16 | 15 | 15	jmdict
代用	15	30	15 | 15 30 | 15	jmdict
代筆	31	32	31 32 | 31 | 31	jmdict
代行	15	35 38	15 | 15 | 35 38	corpus
代走	24	15	24 | 15 | 24	jmdict
以下	19	17	19 | 17 19 | 19	corpus
以心伝心	30	35	30 | 30 | 35	jmdict
仮	13	30	13 30 | 13 | 13	corpus
仮定	30	10	30 | 10 | 30	jmdict
仮称	31	18	31 | 18 | 31	jmdict
仮装	18	15 42	18 | 18 | 15 42	jmdict
仮設	44	13	44 | 44 | 13	jmdict
仮面	40	42	40 | 40 | 42	jmdict
仲	35	22	22 | 35 | 35	corpus
仲人	24	35	24 35 | 24 | 24	jmdict
仲間入り	35	15	35 | 35 | 15 35	jmdict
任侠	30	33	30 | 33 | 30	jmdict
任免	36	15	15 | 36 | 36	jmdict
任務	34	38	34 | 34 | 38	corpus
任官	36	25	36 | 25 | 36	jmdict
任意	13	30	13 | 13 | 30	corpus
任意出頭	15	35	15 | 35 | 15	jmdict
企画室	27	44	27 | 27 44 | 27	jmdict
伊呂波	31	30	30 31 | 31 | 31	jmdict
伊達	13	18 30	13 30 | 13 18 | 13	jmdict
伏し目	56	18	56 | 56 | 18 56	jmdict
伏兵	24	22	24 | 24 | 22	jmdict
伏流	50	17	50 | 50 | 17 50	jmdict
休	16	15	16 | 15 | 16	corpus
休み	16	15	15 16 | 16 | 16	jmdict
休憩	15	16	15 | 15 | 16	jmdict
休戦	15	36	15 | 15 | 15 36	corpus
休日	16	33	16 | 16 33 | 16	jmdict
休職	38	15	15 | 38 | 38	jmdict
休養	15	33	15 | 15 33 | 15	jmdict
会場	17	44	17 | 17 | 17 44	corpus
会席	33 43	35	33 43 | 33 43 | 35	jmdict
会葬	33	35	35 | 33 | 33	jmdict
会計	38	37	38 | 37 38 | 38	corpus
会話	31	35	31 35 | 31 | 31	corpus
会食	35	43	35 43 | 35 | 35	jmdict
伝え	31	33	31 | 31 | 31 33	corpus
伝家	40	33	40 | 33 | 40	jmdict
伝来	33	15	15 33 | 33 | 33	jmdict
伝染	15	57	15 | 15 | 15 57	jmdict
